cited_paper_weakness,"""the viola and jones algorithm < citation > failed to detect face for a large number of frame"""
citing_paper_corroboration,"""we shall show that the proposed scheme is universal secure in section in the sense of < citation > under the traditional eavesdropping model"""
cited_paper_result,"""the quality of the result is underscored by ucca s inter-annotator agreement often taken a an upper bound of 80–85 f-score on primary edge < citation >"""
judgement,"""modular-width is a larger parameter than the more general clique-width and ha been used in the past a a parameterization for problem where choosing clique-width a a parameter lead to w-hardness < citation >"""
suggest,"""we refer the interested reader to < citation > for more detail about deep learning"""
definition,"""ptrie is a clever combination of the idea of prefix tree trie < citation >"""
suggest,"""we refer the reader to < citation > or < citation > for more detail on this"""
citing_paper_dominant,"""our baseline model is to run the vanilla coalescent on the wals data effective reproducing the result presented by < citation >"""
suggest,"""for detail on the actual algorithm , we refer the interested reader to < citation >"""
cited_paper_success,"""tsai et al < citation > successfully used this approach to handle static and dynamic channel failure on the data-link layer"""
citing_paper_based_on,"""the diffusion model we consider and which is known a the independent cascade model < citation > is such that , at each time step , a newly activated node initially only the chosen effector are active ha one chance to activate each non-active out-neighbor with the corresponding arc probability"""
compare,"""the variational autoencoder vae < citation > is a particular type of variational inference framework which is closely related to our focus in this work"""
cited_paper_propose,"""recently several researcher < citation > propose cma approach in which nearby mobile device lend available resource to other mobile client for execution of resource-intensive task in distributed manner"""
cited_paper_propose,"""they are however quite different in several key aspect < citation > proceed to invert an explicit diffusion process that start from a training set example and very slowly destroys it structure to become this random noise they then learn to reverse this process i.e an inverse diffusion"""
cited_paper_result,"""with the two assumption above we can state the main result in < citation >"""
compare,"""from a technical point of view , our work is perhaps most closely related to < citation > in that we use similar method ips-estimates and empirical bernstein inequality to learn counterfactuals"""
definition,"""this idea of parameterizing algorithm and then optimizing for agreement with data is called structured estimation < citation >"""
compare,"""most related to our work is the variational hierarchical recurrent encoder-decoder vhred model by < citation > , which is a neural architecture with latent multivariate gaussian variable"""
citing_paper_future,"""it is possible to perform further normalization < citation > , which we will explore in the future"""
cited_paper_propose,"""some approach use a sophisticated pipeline of several technique to achieve impressive feat of compression < citation >"""
cited_paper_dominant,"""the hr < citation > outperforms our method by using resnet-101 with a stride pooling equal to < formula >"""
suggest,"""a recent survey on the secure broadcasting problem including the multi-receiver wiretap channel can be found in < citation >"""
judgement,"""in the analysis of dissimilarity matrix the computation of clustering and layout with identical quality measure is fairly common e.g < citation >"""
citing_paper_use,"""a the function f , we employ the representation layer of the deepface network < citation >"""
definition,"""a rbm < citation > is a two-layer network in which the first layer consists of visible unit , and the second layer consists of hidden unit"""
citing_paper_based_on,"""in particular , we borrow idea from the simplified construction of arya and malamatos < citation > see also < citation >"""
cited_paper_result,"""further , in the follow-up paper < citation > it is shown that similar technique can be used to construct the first optimal measurement matrix with < formula > sparse approximation property"""
citing_paper_based_on,"""then , can be rewritten a to approximately solve , inspired by < citation > , we propose a smooth surrogate for < formula > where < formula > is a regularization parameter"""
cited_paper_propose,"""hybrid process discovery < citation > aim at discovering a process model that consists partially of procedural process model construct and partially of declarative process model construct"""
cited_paper_success,"""< citation > demonstrates that with a spatial pyramid network predicting in a coarse-to-fine fashion , a simple and small network can work quite accurately and efficiently on flow estimation"""
cited_paper_result,"""with the former , the program 's code is decompiled in order to extract feature without actually running the program , usually employing tool such a dare < citation > to obtain java bytecode"""
technical,"""system cmodels implement an algorithm called asp-sat with learning < citation > that extends asp-sat with backtracking by backjumping and learning"""
cited_paper_result,"""the main result from < citation > is summarised by the following theorem clearly an mlf satisfies the property of theorem , however in < citation > the author constructively provide a method for extending any lf for into an mlf the assumption is that < formula > ha been constructed"""
cited_paper_propose,"""the first item of this proposition wa also identified in < citation >"""
cited_paper_propose,"""a first natural variant of wa introduced in < citation >"""
cited_paper_weakness,"""however , for some schedulable task set , the sa scheme < citation > can not derive a suitable factor < formula > to increase the period of task"""
citing_paper_future,"""however , we will explore the distributed variant of the proposed s3gd like < citation > in the future"""
citing_paper_extend,"""in particular , in sec we design < formula > -lrcs by modifying thepyramid code construction of < citation >"""
citing_paper_extend,"""in order to do that , we modify the reduction provided in < citation > which show -hardness for concept satisfiability in < formula >"""
cited_paper_result,"""a reported in < citation > , a theoretical bound of maximal allowable delay or minimum rate of communication wa derived to guarantee stable control via a point to point communication network but there wa no discussion about designing of point to multi-point network which can be applied for large-scale system such a smart grid"""
judgement,"""the extraction of token from a program is not a trivial process and requires the development of tool which mimic the front-end of compiler < citation >"""
compare,"""closely related to our work , < citation > apply deterministic annealing to train multilayer perceptrons , where an entropy based regularizer is introduced and slowly annealed"""
citing_paper_dominant,"""however , with the detector box , our method is le affected and outperforms the deep model in < citation > by a big margin"""
contrast,"""the feature function take an image < formula > at location < formula > and output the feature of determined dimension < formula > unlike < citation > , we use vector notation for feature for simplicity < formula >"""
compare,"""the specification and verification of rtoss and separation kernel are also related to our work , a we overview in our technical report < citation >"""
cited_paper_dominant,"""from the cr-d curve in figure , we observe the mdtt < citation > ha better performance than our scheme for long motion sequence e.g. , 15_04 and 56_07 , where the overhead of storing mdtt base compared with the transformed coefficient is very small so that it can be ignored"""
cited_paper_success,"""a classical work by simon and baker < citation > showed that the method using multiple lr image using smooth prior would fail to produce good result a the resolution factor increase"""
cited_paper_propose,"""the problem discovered here for minwise hashing with low independence also lead the second author to consider alternative more suitable for low independence < citation >"""
cited_paper_propose,"""other approach focus on pruning neuron rather than parameter via sparsity-inducing regularizers < citation > or wiring together pair of neuron with similar input weight < citation >"""
definition,"""the baseline mst-parser < citation > is a popular system for dependency parsing"""
judgement,"""besides the effectiveness of admm on < formula > minimization problem a more profound rationale for this approach is that the augmented lagrange multiplier alm method can address the non-convexity of < citation >"""
cited_paper_result,"""< citation > have conducted an analysis over variation of the standard rnn formulation , and discovered that different non-linearities performed similarly for a variety of different task"""
cited_paper_propose,"""section sketch the model checking of a pmrs and a carta a an extension of model checking by type inference introduced by kobayashi and extended by ong to pattern matching recursion scheme < citation > , to context-aware ranked tree automaton and pattern matching recursion scheme"""
cited_paper_propose,"""yet another perspective is offered in < citation > where a network formation game and it equilibrium are studied benefit from connection exhibit decreasing return and decay with network distance"""
definition,"""instruction set randomization isr < citation > is a countermeasure for code injection attack via bofs"""
cited_paper_propose,"""takano < citation > provided condition under which the original epi still hold for two dependent variable"""
judgement,"""the gaussian distribution assumption in wasserstein distance have been shown to be effective in image generation problem < citation >"""
trend,"""there ha been significant recent research on improving the utility of word embeddings a downstream feature by modifying the contextual information used in training < citation >"""
definition,"""another relevant area related to the engineering of complex software-intensive system is software evolution < citation >"""
cited_paper_propose,"""regarding hot field interpolation the author of < citation > developed a method based on tensor subdivision and minimization of two property curl and divergence of the field for interpolation of 4th-order tensor"""
definition,"""software safety testing < citation > is a crucial process in developing safety-critical system to verify whether a software system meet it safety requirement"""
citing_paper_extend,"""in this section we show how to modify the apsp algorithm of < citation > and reduce the round complexity when the bandwidth increase"""
citing_paper_dominant,"""the result are shown in fig it can be observed that our method outperforms the baseline and is competitive with the state-of-the-art result in < citation >"""
cited_paper_success,"""< citation > successfully extract body appearance and topology from synthetic and real input"""
compare,"""this paper is closely related to it predecessor < citation > is based on it"""
trend,"""owing to the well-known concentration property < citation > , gaussian random matrix are very attractive"""
cited_paper_weakness,"""the main limitation of < citation > is the fact that the coupled pair are created only based on the user name"""
citing_paper_dominant,"""it can be seen that our model outperforms other method and achieves comparable result with respect to the state-of-the-art dncnn < citation > , for all the three specific noise level"""
citing_paper_dominant,"""we would like to note that , although the model proposed in < citation > also scale linearly in the number of one in the tensor , the per-iteration time-complexity of our model , which is linear in both < formula > a well a rank < formula > , is better than the model proposed in < citation > which ha quadraticdependence on < formula >"""
compare,"""perhaps most closely related to our work is the work of < citation >"""
cited_paper_result,"""in < citation > , desharnais et al.have shown that weak bisimulation agrees with < formula > equivalence for alternative < formula > s"""
cited_paper_result,"""moreover the conclusion that < formula > is increasing to < formula > wa obtained by artstein et al < citation >"""
citing_paper_based_on,"""generating pseudo training data in order to get large quantity of training data for neural network model we propose an approach which is inspired by < citation > to automatically generate large-scale pseudo training data for zero pronoun resolution"""
cited_paper_success,"""the imagenet 2012 dataset < citation > consists of ~1.3 million rgb image that are much larger than the tiny image of cifar-10"""
technical,"""the ml detection is considered at the destination node to indicate the achievement of full receive diversity even though other detection algorithm < citation > can also be adopted"""
cited_paper_result,"""macharet et al < citation > first obtain a tour by solving the etsp and then select the heading angle at each target using an orientation-assignment heuristic"""
citing_paper_extend,"""here we show how we can modify proof of theorem 4 in < citation > to prove theorem"""
citing_paper_based_on,"""in the light of < citation > we can apply theorem to a number of graph class"""
cited_paper_success,"""multi-scale subband architecture < citation > successfully compressed high dynamic range hdr image to displayable low dynamic range ldr one"""
citing_paper_use,"""to train < formula > and < formula > agent , we use dqn < citation > with < formula > and < formula > a the reward signal"""
judgement,"""compared to the single frame detector , the aggregation in eq greatly enhances the feature and improves the detection accuracy about < formula > map point , especially for the fast moving object about < formula > map point see table 1 in < citation >"""
citing_paper_use,"""firstly , we apply our algorithm to find clique to some random graph defined by < citation >"""
citing_paper_extend,"""then , in section , we further modify result of < citation > to show that , if < formula > is small , then a partition maximizing < formula > is close to a partition maximizing < formula >"""
citing_paper_dominant,"""in this section we prove that deciding the containment of ures is < formula > -hard and we show an upper bound which follows from the complexity of deciding the satisfiability of presburger logic formula < citation >"""
cited_paper_result,"""notably , for the uplink ls-mimo system it ha been shown in < citation > that when the number of b antenna < formula > is sufficiently large , the transmit power of each single-antenna user can be made proportional to < formula > , provided that the b ha the perfect knowledge of the channel state information csi < formula > alternatively , it becomes proportional to < formula > , if < formula > is estimated from the uplink pilot , with no performance degradation in both case"""
cited_paper_result,"""roc is shown to depend on snr in < citation > , and it also depends on whether the algorithm provides fair or not"""
citing_paper_based_on,"""some of the content feature are inspired by < citation > , while we introduce an additional one to measure text formality based on the comment nature on such website comments-content a set of feature representing the bag-of-words bow by each user , where each term represents a binary feature that is set to 1 if appeared in the user 's comment and zero otherwise"""
cited_paper_result,"""it wa proved in < citation > that the case of clustering into two part is the `` bottleneck for this problem if there were a polynomial time algorithm that find a clustering into two part for which the total number of agreement minus the total number of disagreement is at least a fraction < formula > of the maximum possible over all bi-partitions total number of agreement minus the total number of disagreement , then one could find in polynomial time a clustering which is at least a fraction < formula > of the analogous maximum that is defined without specifying the number of cluster"""
suggest,"""we note that this scheme can be easily generalized to compound channel with finite state see < citation > for more detail"""
cited_paper_weakness,"""data optimisation scheme , such a the method of hoeltgen et al < citation > are unable to handle quantisation of the co-domain"""
cited_paper_propose,"""hence , zhao et al < citation > propose a genetic-based gaussian mixture model to capture the geographical influence , which outperforms the mgm in poi recommendation"""
cited_paper_weakness,"""< citation > on a purely symbolic level were criticized for their high amount of noise and lack of `` chemical intelligence ''"""
trend,"""and there are some approach specially proposed for temporal action proposal < citation >"""
cited_paper_result,"""the result in < citation > are focused almost exclusively on algorithm for mining the inter-transaction association rule and are not concerned with problem of entailment of the rule and the underlying logic"""
judgement,"""we believe the reason is that the training data of ace 2005 corpus is insufficient to train a precise attention in an unsupervised manner considering that data sparseness is an important issue of ed < citation >"""
cited_paper_propose,"""the first method , referred to a the piecewise linear approximation , proposes to impose a piecewise linear structure to the general matrix-valued function involved in the condition see e.g < citation >"""
cited_paper_propose,"""the machine learning framework proposed by pennacchiotti and popescu for the classification of twitter account wa evaluated using three gold standard data set , including one associated with political affiliation that wa generated from list of user who classified themselves a either democrat or republican in the twitter directory wefollow and twellow < citation >"""
judgement,"""the discreteness of replica is essential in the first part of the calculation but a continuation to the real number is required in taking < formula > -- this is a notorious assumption which rigorous mathematics can not yet justify for the general case in spite of the progress made in recent year < citation >"""
cited_paper_dominant,"""the dgd < citation > achieves better performance than u , but it combine all current datasets together a it training data which is much larger than ours"""
citing_paper_use,"""such correlation model , which we adopt in this work , is illustrated in fig still , more general correlation model are also available < citation >"""
cited_paper_success,"""although the system of geodesic-like equation are integral equation , they can be improved by the newton 's method , the iterator method or other numerical method < citation > effectively"""
cited_paper_result,"""in 1994 , kosaraju < citation > reported another solution to this problem"""
compare,"""most directly related to our work is the paper of < citation > which considers a special degenerate noiseless case of the em algorithm for the mixture of regression problem"""
judgement,"""a more explicit way of implementing the distributional hypothesis is through the use of matrix containing co-occurrence count < citation >"""
cited_paper_result,"""a reported in < citation > , the rare chunk rule seems to provide stability despite the lack of a conclusive proof in this direction"""
cited_paper_result,"""an < formula > approximation algorithm of the treewidth is given in < citation >"""
cited_paper_success,"""< citation > ha proved that if < formula > is strongly connected , all < formula >"""
judgement,"""symmetric function are also considered a fundamental class in the theory of uniform distribution learning < citation >"""
citing_paper_dominant,"""one potential reason our model do not consistently outperform the extractive model of < citation > is the additional supervised training they used to create sentence-level extractive label to train their model"""
cited_paper_result,"""result are summarized in < citation > reported that training using plain backpropogation wa only possible for maxout network with depth up to 5 layer when number of parameter wa limited to < formula > 250k and number of multiplication to < formula > 30m"""
compare,"""most closely related to our work are the paper of blais et al < citation > and blais et al < citation >"""
cited_paper_weakness,"""on the other hand , the problem of < citation > is essentially a data placement problem , which considers the popularity of the requested data < citation >"""
compare,"""research in zero-shot learning is related to our work , particularly to the extent that pretrained word embedding vector are utilized a a way to characterize unknown class < citation >"""
contrast,"""note that , unlike < citation > , we must create multi-arcs if an original arc between two neighbor is already present since we can not tie-break for an unknown objective function"""
contrast,"""in this paper , we propose a identity-decoupled linear model to learn a facial action representation , unlike < citation > requiring neutral face a input and < citation > generating label of the identity and facial action a mutual by-product yet with extra effort"""
citing_paper_dominant,"""nevertheless , our method outperforms theirs by 2.8 , which further show the effectiveness of our feature pre-trained only using the imagenet classification data < citation >"""
citing_paper_use,"""we evaluate our model translation quality quantitatively in term of bleu < formula > < citation > , meteor < citation > , ter < citation > , and chrf3 score < citation > and we report statistical significance for the three first metric using approximate randomisation computed with < citation >"""
citing_paper_dominant,"""it can be seen that our method , lstm-lstm-bias , outperforms all other method in f1 score and achieves a < formula > improvement in < formula > over the best method cotype < citation >"""
trend,"""this is grounded in the design of joint cognitive system envisioned and developed over the previous 3 decade < citation >"""
suggest,"""we refer the reader to < citation > for a full introduction to nominal logic , to < citation > for detail on nominal unification and < citation > for an in-depth treatment of equivariant unification"""
technical,"""filtering technique < citation > aim to propagate information with the use of image or video filter resulting in fast runtimes compared to optimization technique"""
citing_paper_dominant,"""result show that our method can further outperform < citation > in term of both the accuracy and the ber value"""
trend,"""one of the most widely used and elegant way to represent the map probabilistically and incorporate observation sequentially is via occupancy grid < citation >"""
cited_paper_propose,"""using scaling technique , orlin < citation > extended the dpsv algorithm to a strongly polynomial one , and an obvious open question is to extend the rest of the algorithm for rational convex program a well"""
citing_paper_based_on,"""in this section we follow < citation >"""
compare,"""additionally , our work is also related to a link prediction problem < citation > but different in a sense that this line of work assumes that part of the network is already visible to u"""
definition,"""lemma 1.1 < citation > a quantum code attains the quantum singleton bound is called a quantum maximum distance separable code or quantum md codefor short"""
citing_paper_dominant,"""a a result , our method empirically outperformed < citation > in four out of six joint , and the total accuracy is < formula > higher"""
trend,"""mnist < citation > is the most widely used benchmark for isolated handwritten digit recognition"""
citing_paper_use,"""we now compare the proposed t policy for maximizing the time-average aggregate utility of instantaneous rate with the existing gradient scheduling g policy < citation > for maximizing the aggregate utility of average transmission rate"""
cited_paper_propose,"""though in < citation > , more advanced support vector machine svm and deep neural network dnn are utilized a their back-ends , the performance of gmm system wa found to be similar or better"""
citing_paper_extend,"""we note that can be derived a an extension of < citation > by modifying the underlying differential equation to account for flow and molecule degradation , a we did in < citation > and < citation > , respectively"""
contrast,"""note that our method requires fewer assumption than either of the two alternative method unlike < citation > , we do not require knowledge of the camera to hand calibration , and unlike the hand-engineered system , we do not require either the calibration or depth image"""
citing_paper_use,"""we train older vgg16 model on the cifar-10 dataset < citation > , and benchmark the effectiveness of our method against previous state-of-the-art compression technique"""
trend,"""two contemporary method exists < citation > which also employ the idea of label estimation for unsupervised re-id"""
cited_paper_propose,"""in seagle , liu use the algorithm proposed by beck and teboulle < citation >"""
cited_paper_result,"""then , < citation > further improved the < formula > -d dft algorithm for the special case of < formula > , which reduces the sample complexity to < formula > and the computational complexity to < formula > , albeit with a constant failure probability that doe not vanish a the signal dimension < formula > grows"""
citing_paper_based_on,"""following the similar approach in < citation > , we modify the loss function < formula > in a a sum of loss for individual training instance < formula > where for i.i.d sequence < formula > , and it is an unbiased estimation to < formula >"""
cited_paper_propose,"""viereck and co-authors instead learn a function < formula > that map the current observation and an action to an estimate of the distance to the nearest successful grasp after performing < formula > < citation >"""
cited_paper_propose,"""on the other hand , for df relaying , a new antenna switching swipt protocol wa proposed in < citation > to lower the implementation complexity"""
cited_paper_weakness,"""the method of lin et al < citation > can not estimate reliable correspondence due to unstable sparse correspondence"""
contrast,"""second , unlike < citation > , we derive closed-form expression for our upper and lower bound on the outage probability of mu and fus"""
cited_paper_propose,"""starting from the physical principle of `` conservation of information '' < citation > , james and sabry < citation > proposed a family of programming language < formula > in which computation preserve information"""
citing_paper_corroboration,"""the precoding matrix can be expressed a where we define the matrix < formula > a the matrix < formula > ha been introduced by < citation > to model the ci scheme a explained in the next subsection"""
contrast,"""in particular , unlike < citation > directly synthesising face image with 3dmm parameter , we propose to render realistic face image by starting from real photograph and manipulating them after an inverse rendering procedure"""
citing_paper_corroboration,"""without loss of generality we assume that < formula > is located at the origin of < formula > < citation >"""
suggest,"""for further detail and performance data on the generating version , we refer the interested reader to < citation >"""
cited_paper_success,"""byrka < citation > showed that with a more refined analysis and randomizing the scaling parameter the ratio can be improved to 1.488"""
cited_paper_propose,"""in fact < citation > demonstrate that this is implicitly factorizing a variant of the pointwise mutual information pmi matrix that emphasizes predicting frequent co-occurrence over rare one"""
suggest,"""we now recall the definition and basic property of abelian network , refering the reader to < citation > for detail"""
judgement,"""however , most traditional lossy data compression algorithm in wsns lack an error guarantee mechanism due to the high computational demand of data decompression and reconstruction < citation >"""
cited_paper_propose,"""if in-domain comparable data are available < citation > propose mining translation from the comparable data to translate out-of-vocabulary oov word and capture new sens for the new test domain"""
trend,"""since the appearance of location based service there is a growing concern about the private information that exposing accurate location to service provider reveals < citation >"""
cited_paper_dominant,"""the pairwise preserver in < citation > are at the same time more accurate and sparser than our spanner for small enough value of < formula >"""
citing_paper_corroboration,"""a the gradient tend to occasionally `` blow up '' when training rnns < citation > , we normalize the gradient at each update to have length one"""
contrast,"""therefore , unlike < citation > jointly optimizes two loss , we can learn discriminative feature by optimizing single loss function and save < formula > parameter , where < formula > is the feature dimension"""
trend,"""it is well known that the popularity distribution of the network content approximately follows zipf 's law including youtube , the famous video sharing website < citation >"""
citing_paper_dominant,"""by contrast we prove by a direct randomised reduction from the set-disjointnessfunction which is the canonical -complete problem in communication complexity < citation >"""
cited_paper_result,"""the latest survey by pew research center reported that a majority of u adult 62 obtain news on social medium and 18 do so often < citation >"""
definition,"""the holon architecture < citation > is a more generic , conceptual framework to support the composition of systems-of-systems"""
cited_paper_result,"""these are answered by the result from < citation > , which show that the answer to the first question is positive , while the answer to the second is negative"""
citing_paper_based_on,"""specifically , inspired by < citation > , apart from the feature difference vector < formula > , we additionally incorporate the feature mean vector < formula > to encode the absolute position"""
suggest,"""however , we refer the reader to < citation > for the detail on it correctness and complexity"""
contrast,"""but unlike < citation > , we also pool contextual information in addition to the facial feature to further boost detection performance"""
trend,"""recognizing that this idea ha been successfully applied to large-scale artist recognition < citation > , we aim to proceed in a comparable way for instrument recognition"""
citing_paper_dominant,"""however , our method outperforms dstflow < citation > , which is also trained on a similar dataset in an unsupervised manner"""
citing_paper_extend,"""instead , we modify by scaling the time axis a done in < citation >"""
technical,"""therefore , the practical bayes estimation can be implemented by evaluating marginal probability density function via the approximate message passing amp algorithm < citation > and learning gm parameter by mean of the expectation-maximization em algorithm < citation >"""
cited_paper_propose,"""cao < citation > take a machine learning approach and train a regressor that predicts high resolution shape detail from local appearance"""
compare,"""the goal of our work is also similar to that of < citation > , who introduce a semi-supervised version of linear discriminant analysis , which is closely related to the least square classifier considered here"""
judgement,"""whether decomposing signal into low frequency and high frequency < citation > predictable and unpredictable < citation > style and content < citation > object and texture < citation > or dictionary and pattern < citation > , divide-and-conquer approach have been used to good advantage in many source coding scenario"""
cited_paper_propose,"""one approach < citation > is to model the similarity of two phrase or sentence a a function of word-level similarity"""
compare,"""the two that are most related to our work are tracking regret < citation > and adaptive regret < citation > other notion are briefly discussed in"""
technical,"""superesolution can be implemented by using information in addition to < formula > , such a low resolution image at sub-pixel shift of the scene < citation > , or image of the scene with different modality"""
citing_paper_dominant,"""since we use only three frame from the video our method is more computationally efficient than < citation > frame respectively"""
cited_paper_result,"""for example < citation > reported evidence for a refractory period that varied with the order of the control task"""
citing_paper_based_on,"""to implement those script we follow a systematic approach based on the layered architecture shown in figure and inspired by < citation >"""
cited_paper_result,"""here the order for the cf-chromatic number is < formula > and < formula > a shown in < citation >"""
cited_paper_propose,"""in < citation > the author have studied sharing opportunity between two operator , by looking at spatial variation in demand peak"""
trend,"""in the last few year several hardness result have been obtained under the assumption that the hidden clique problem is not polynomial time solvable < citation >"""
contrast,"""this match the best result known in < citation > , but their algorithm is more complicated than ours"""
citing_paper_corroboration,"""since spectral method confuse long path with deep cut < citation > , empirically we obtain set of node that have worse conductance score than set returned by metis+mqi , but which are `` tighter '' and more `` community-like '' like"""
judgement,"""this approach is based on human factor analysis within formal method < citation > aligned on the future proof already during specification phase to make them simpler and appropriate for application not only in theory but also in practice"""
trend,"""because of the inherently ambiguous nature of shadow detection and removal , many previous approach require manual specification of the shadow region < citation >"""
trend,"""curriculum learning < citation > is widely used in many machine learning approach"""
suggest,"""we refer reader to < citation > for more detail about the training procedure"""
citing_paper_use,"""additionally , we also compare our approach with a simpler version of the shortest deadline first scheduler sdfs proposed by the author in < citation >"""
contrast,"""our convnet configuration are quite different from the one used in the top-performing entry of the ilsvrc-2012 < citation > and ilsvrc-2013 competition < citation >"""
suggest,"""a survey on different heuristic for constructing steiner tree with different competitiveness level can be found in < citation >"""
definition,"""the squared population < formula > is if < formula > is a class of function in the unit ball in a universal reproducing kernel hilbert-space rkhs , then < formula > is zero if and only if < formula > < citation >"""
cited_paper_success,"""the original feast paper < citation > demonstrated the effectiveness of the approach without analysis of convergence or numerical issue"""
cited_paper_weakness,"""for example , the problem of < citation > is essentially a search problem where search is completed only when the target is reached by the last robot"""
judgement,"""this experiment indicates that mmpc should be best suited in term of performance when coupled to an optimal s bn learning method discussed in < citation >"""
trend,"""and there are some approach specially proposed for temporal action proposal < citation >"""
contrast,"""although all our experiment used the laso framework for sequence labeling there is noting in our method that assumes any particular learner alternative include conditional random field < citation > independent predictor < citation > maxmargin markov network < citation > etc"""
judgement,"""the convergence becomes harder with increasing the number of layer , even though the model is initialized with xavier or it variant < citation >"""
trend,"""various other model of growing network with aging of node exist and differ in their scope and behavior < citation >"""
citing_paper_use,"""we run the multi-class experiment on 20newsgroup dataset < citation >"""
citing_paper_based_on,"""our notion of public signal is inspired by < citation > and encompasses the model of < citation > where only action name were hidden to the player"""
suggest,"""here we limit ourselves to a brief description of these method , referring the reader to < citation > and < citation > for further detail"""
judgement,"""second it is arguable that a measure like f1 is inappropriate for chunking task < citation >"""
suggest,"""several new metric of topic coherence evaluation have thus been proposed see < citation > for a comparative review"""
citing_paper_based_on,"""furthermore , inspired by < citation > and < citation > , we firstly generalize at the end of section a result about < formula > -generator qt code to the non-commutative case theorem and secondly , by using a factorization algorithm of a"""
cited_paper_propose,"""we remark that in a recent paper , bose < citation > considered the problem of constructing spanner of point set that have < formula > edge and whose chromatic number is a most < formula >"""
trend,"""a recent work < citation > explores the possibility of using natural language processing tool for crime pattern detection , including latent dirichlet allocation lda and latent semantic analysis lsa"""
cited_paper_propose,"""gaudry < citation > , which provide elementary operation with arbitrary precision floating point real and complex number with exact rounding"""
cited_paper_success,"""finally , < citation > show how the godson-t architecture simulator gas ha been ported to a many-core architecture with very good performance result but this ha been possible mainly thanks to the loosely coupled nature of event in the specific simulation model of the gas"""
definition,"""in a similar vein , linddun < citation > is a privacy threat analysis framework that us data flow diagram dfd to identify privacy threat"""
cited_paper_success,"""recently , li < citation > successfully apply cnn on re-id to extract an effective feature representation"""
trend,"""therefore , many study have been conducted on < formula > -anonymity , and many relevant privacy notion such a < formula > -diversity < citation > , have also been proposed"""
contrast,"""our model with softmax likelihood is thus strictly more flexible than our model with logistic mixture likelihood although the parameterization is quite different from that used by < citation >"""
contrast,"""in contrast to < citation > , we use vision to directly detect the liquid itself , and unlike < citation > , we treat the liquid a dynamic and reason about it , rather than treating it a a static obstacle"""
citing_paper_dominant,"""our method with sparse coding obtains an average accuracy of 98.8 with image dimension < formula > pixel , which outperforms the previous best result of fddl < citation > by a large margin of about 20"""
cited_paper_propose,"""in < citation > , the potential function wa defined using a diagonal matrix < formula >"""
cited_paper_weakness,"""in such case , most of the traditional method such a k-d tree < citation > , r-tree < citation > and locality sensitive hashing lsh < citation > are unable to return decent result"""
cited_paper_weakness,"""this is also why importance weighted sampling < citation > can not be used to remove the bias in these task"""
citing_paper_use,"""to address these two challenge , we adopt a moment generating function mgf -based stochastic network calculus approach < citation > for the analysis of network of tandem queue"""
citing_paper_based_on,"""inspired by the remarkable success of deep learning in various application < citation > in this work we propose a new subspace clustering framework based on neural network termed deep sparse subspace clustering dssc"""
judgement,"""the production version of includes simple contract , a form of partial specification , that are nonetheless quite effective at finding implementation bug automatically using contract-based random testing < citation > , where executable contract serve a oracle and enable a push-button testing process"""
cited_paper_result,"""the key aspect of cooperation between the node of a wireless network for localization purpose ha been investigated in < citation >"""
cited_paper_success,"""however , a is reported in < citation > , the use of card is more efficient than the use of page-protection-based barrier"""
cited_paper_propose,"""the use of ellipsoidal set in the state estimation problem wa introduced in the pioneering work < citation >"""
compare,"""closely related to our work is that on max stretch < citation > where it is shown that no online algorithm is < formula > competitive even in the preemptive setting where < formula > is ratio of the largest job size to the smallest job size"""
trend,"""sentiment analysis < citation > ha received much attention from both research and industry community in recent year"""
suggest,"""location estimation of individual node is a requirement of many wireless sensor network such a environment monitoring , geographic routing and topology control , to name only a few for a thorough list of application we refer the interested reader to < citation >"""
trend,"""in recently year relay using mmwave backhaul have attracted much attention < citation > thanks to the high beamforming gain supported by large array"""
contrast,"""thus , unlike < citation > , in this work we focus on the sop of the af relaying protocol , which is chosen due to it increased security vis-à-vis decode-and-forward and lower complexity compared to compress-and-forward"""
definition,"""saari < citation > proved that if < formula > is a lyndon word with < formula > for some < formula > , then < formula > contains at least < formula > distinct lyndon factor , with equality if and only if < formula > is the fibonacci lyndon word of length < formula >"""
citing_paper_dominant,"""finally , we show on a synthetic and a weather dataset , that our method outperforms single variable model and yield similar accuracy to the more expensive mean-squared error estimator suitable for joint stationary process < citation >"""
cited_paper_result,"""a hardness result is given in theorem 1.6 of < citation > for solving in the online setting , there is no deterministic algorithm < formula > -competitive for any constant < formula >"""
cited_paper_propose,"""a stacked-cnn architecture that refines the prediction of an image-level fcn with a patch-cnn wa proposed by < citation > to properly profit from a larger amount of training data"""
cited_paper_propose,"""< citation > proposed a technique that generates a passing run from a failing run"""
cited_paper_propose,"""wang et al < citation > provided a caching mechanism based content centric networking ccn , assuming 5g network will include ccn-capable gateway , router , and mb"""
compare,"""denton propose a generative model based on a laplacian pyramid framework lapgan to generate realistic image in < citation > , which is the most related to our work"""
cited_paper_propose,"""more recently , saito proposes a method to synthesize a photorealistic albedo from a partial albedo obtained by traditional method < citation >"""
cited_paper_weakness,"""it is shown that the state-of-art method mc-cnn < citation > failed to understand the concept of tv and made a wrong estimation"""
citing_paper_based_on,"""in oder to get high precision in topic modeling , we adopt information filtering method inspired by < citation >"""
trend,"""most closely related within the animal biometrics literature are the computer-assisted fin recognition system darwin < citation >"""
